"id_tps"	"name"	"sex"	"set"	"nat"	"age"	"weight"	"height"	"Attractiveness"	"Sextypicality"	"Asymmetry"	"Distinctiveness"	"SATRA"
"48"	"M54"	"M"	"BRAZ"	"BRAZ"	23	65	175	3.03704	0.0491379357662335	0.141371718894584	0.0393377975783627	1.43826539627489
"0"	"M004_DSC0041"	"M"	"CMR12"	"CMR"	20	75	171	3.70212766	-0.592130713005573	0.141092866971927	0.0427175541966886	0.189390744849279
"1"	"M005_DSC0045"	"M"	"CMR12"	"CMR"	23	73	176	3.893617021	-0.768666259282498	0.146745123322454	0.0419316097428	0.442954017900945
"2"	"M006_DSC0049"	"M"	"CMR12"	"CMR"	24	71	174	4.063829787	-1.11380915056808	0.145097828763733	0.0841190513073818	0.668343594829647
"3"	"M007_DSC0071"	"M"	"CMR12"	"CMR"	26	75	178	5	0.036531201476821	0.147928628958355	0.0925543186504522	1.9079862679375
"4"	"M008_DSC0077"	"M"	"CMR12"	"CMR"	22	68	167	4.425531915	-0.476524462675527	0.142169831187598	0.0582851035753455	1.14729644613418
"5"	"M009_DSC0082"	"M"	"CMR12"	"CMR"	17	66	167	3.744680851	-0.0771561100634	0.141473380847739	0.0710973904523468	0.245738138419373
"6"	"M013_DSC0106"	"M"	"CMR12"	"CMR"	19	61	166	5	-0.666253135157961	0.146149429529899	0.055730633549992	1.9079862679375
"7"	"M014_DSC0113"	"M"	"CMR12"	"CMR"	26	62	167	3.829787234	-0.301192824876788	0.14435553549671	0.0553876234743913	0.358432926883723
"8"	"M015_DSC0118"	"M"	"CMR12"	"CMR"	23	79	176	4.319148936	-0.0816600797436768	0.148497963797515	0.0514039972881788	1.0064279602227
"9"	"M019_DSC0141"	"M"	"CMR12"	"CMR"	21	60	171	3.170212766	-1.59739658049657	0.142198594792872	0.0844477510591264	-0.514951683383954
"10"	"M020_DSC0146"	"M"	"CMR12"	"CMR"	44	65	168	2.829787234	-0.554307321336472	0.148371719651484	0.0586326394628957	-0.965730837241357
"11"	"M021_DSC0151"	"M"	"CMR12"	"CMR"	24	77	164	3.70212766	-0.373753905076952	0.144855995354852	0.044422055613124	0.189390744849279
"12"	"M028_DSC0217"	"M"	"CMR12"	"CMR"	21	65	177	2.936170213	-0.0325868193466442	0.151283891543001	0.0619304446611699	-0.824862351329877
"13"	"M029_DSC0225"	"M"	"CMR12"	"CMR"	20	61	167	4.191489362	0.253764147305593	0.141671179506587	0.0561886983676845	0.837385778188255
"14"	"M030_DSC0231"	"M"	"CMR12"	"CMR"	44	70	165	3.382978723	-0.1558053617366	0.155894897455322	0.0605433342949383	-0.233214712885159
"15"	"M031_DSC0235"	"M"	"CMR12"	"CMR"	24	64	163	4.085106383	-0.226257442722566	0.142322301873959	0.0421781903329871	0.696517292276776
"16"	"M032_DSC0242"	"M"	"CMR12"	"CMR"	23	53	163	3.29787234	-0.96600340816745	0.151904591067828	0.0646733020700353	-0.345909501349509
"17"	"M033_DSC0246"	"M"	"CMR12"	"CMR"	22	60	167	3.638297872	-0.281229722983537	0.145006536291021	0.0639846905371665	0.104869652507893
"18"	"M037_DSC0271"	"M"	"CMR12"	"CMR"	19	62	166	4.85106383	-1.07018130293231	0.142213520838388	0.0389835140976804	1.71077038845593
"19"	"M038_DSC0276"	"M"	"CMR12"	"CMR"	22	70	180	3.340425532	-1.28337786907785	0.143807279910193	0.0487162225552514	-0.289562106455253
"20"	"M039_DSC0281"	"M"	"CMR12"	"CMR"	24	74	165	4.191489362	-0.531276413730766	0.143978364158423	0.0384957358188117	0.837385778188255
"21"	"M043_DSC0301"	"M"	"CMR12"	"CMR"	23	69	172	4.808510638	-0.238642910651661	0.143066609572805	0.0365328387407089	1.65442299356167
"22"	"M044_DSC0316"	"M"	"CMR12"	"CMR"	26	77	162	3.617021277	-0.0395286813321248	0.157486087400481	0.09767542253886	0.0766959563849286
"23"	"M045_DSC0318"	"M"	"CMR12"	"CMR"	26	71	168	2.425531915	-0.692368649904813	0.146067102465101	0.068818519313025	-1.50103108211598
"24"	"M049_DSC0359"	"M"	"CMR12"	"CMR"	37	82	166	4.085106383	-0.42054977476471	0.143776378815758	0.0601582532752724	0.696517292276776
"25"	"M050_DSC0363"	"M"	"CMR12"	"CMR"	26	75	168	4.574468085	-0.755476932894585	0.143008116815286	0.0607126773467235	1.34451232561575
"26"	"M051_DSC0366"	"M"	"CMR12"	"CMR"	25	59	158	4.170212766	-1.23219429763424	0.142837064378597	0.0483086039779261	0.809212080741126
"27"	"M058_DSC0397"	"M"	"CMR12"	"CMR"	20	58	172	4.063829787	-0.192225855739986	0.147774900155961	0.0453822452709013	0.668343594829647
"28"	"M059_DSC0402"	"M"	"CMR12"	"CMR"	19	64	166	4.021276596	-0.253578083161775	0.145826674878135	0.0518448149227507	0.611996201259553
"29"	"M060_DSC0407"	"M"	"CMR12"	"CMR"	21	86	189	3.978723404	0.3562824305004	0.142880856628808	0.070128829135518	0.555648806365296
"30"	"M061_DSC0412"	"M"	"CMR12"	"CMR"	21	58	173	3.872340426	-0.616484567640496	0.142433635307494	0.0308224478821771	0.414780321777981
"31"	"M062_DSC0416"	"M"	"CMR12"	"CMR"	19	71	176	4.85106383	-0.205441139070005	0.149582207698888	0.0500466686401174	1.71077038845593
"32"	"M063_DSC0422"	"M"	"CMR12"	"CMR"	21	72	173	3.914893617	-0.81464083955477	0.150389894958204	0.0421266420393886	0.471127715348074
"33"	"M067_DSC0463"	"M"	"CMR12"	"CMR"	25	61	163	4.29787234	-0.509711745220362	0.142148132710452	0.0479827890625808	0.97825426277557
"34"	"M068_DSC0469"	"M"	"CMR12"	"CMR"	24	82	170	3.063829787	-0.730081910843091	0.143767424440426	0.0428981714039978	-0.655820169295433
"35"	"M069_DSC0472"	"M"	"CMR12"	"CMR"	23	57	166	4.042553191	-0.702447475408171	0.150116821520777	0.0584971113692898	0.640169897382518
"36"	"M076_DSC0497"	"M"	"CMR12"	"CMR"	20	78	174	4.446808511	-0.0612374714123517	0.141722272476593	0.0548288385060538	1.17547014358131
"37"	"M077_DSC0500"	"M"	"CMR12"	"CMR"	22	71	166	3.659574468	-0.525259749547913	0.141321364908314	0.0622239735479343	0.133043349955022
"38"	"M078_DSC0503"	"M"	"CMR12"	"CMR"	23	63	168	3.382978723	-0.622878023925008	0.140475324359322	0.0430331103952264	-0.233214712885159
"39"	"M079_DSC0506"	"M"	"CMR12"	"CMR"	20	77	177	4.29787234	-1.12965575208348	0.143223353252935	0.0526554077970757	0.97825426277557
"40"	"M080_DSC0510"	"M"	"CMR12"	"CMR"	25	110	182	4	-0.0624197137474018	0.141739590039841	0.065828366245582	0.583822503812425
"41"	"M081_DSC0513"	"M"	"CMR12"	"CMR"	25	73	173	3.872340426	-0.806197135509966	0.140958491084079	0.0436203277594894	0.414780321777981
"42"	"M088_DSC0558"	"M"	"CMR12"	"CMR"	27	74	166	2.361702128	-1.03457113809648	0.147044022386642	0.0594543702203316	-1.5855521731332
"43"	"M089_DSC0562"	"M"	"CMR12"	"CMR"	21	71	172	4.14893617	-0.458377883531356	0.140733205914761	0.0497085123906001	0.781038383293997
"44"	"M090_DSC0565"	"M"	"CMR12"	"CMR"	36	88	174	2.85106383	-0.709334493427217	0.14537010110993	0.0531541476707949	-0.937557139794228
"45"	"M094_DSC0578"	"M"	"CMR12"	"CMR"	21	62	173	4.468085106	-0.471415540060348	0.14438097427344	0.0500675328188316	1.20364383970427
"46"	"M095_DSC0581"	"M"	"CMR12"	"CMR"	22	67	165	4.489361702	-0.395460812933909	0.141928860466649	0.0592894804945282	1.2318175371514
"47"	"M096_DSC0586"	"M"	"CMR12"	"CMR"	23	74	176	3.319148936	-0.537516416770159	0.141096828095518	0.0483396321676894	-0.317735803902381
"48"	"M100_DSC0604"	"M"	"CMR12"	"CMR"	23	71	182	3.85106383	-0.646337553023612	0.163533358428327	0.0657769499602043	0.386606624330852
"49"	"M101_DSC0613"	"M"	"CMR12"	"CMR"	18	75	178	3.765957447	-0.78641870058199	0.141304312563152	0.0410999007135526	0.273911835866501
"50"	"M102_DSC0614"	"M"	"CMR12"	"CMR"	21	68	172	4.553191489	-0.506869989652966	0.139877678899905	0.0441122398265193	1.31633862816862
"8"	"ID1_1_M_CMR13_DSC_0023.jpg"	"M"	"CMR13"	"CMR"	25	78.2	168	3.464285714	-0.744367687581243	0.161479636742901	0.058450521859399	-0.125550941632915
"14"	"ID2_2_M_CMR13_DSC_0033.jpg"	"M"	"CMR13"	"CMR"	21	72.6	181	5	-0.477343171738233	0.1450713479998	0.0711658652588135	1.9079862679375
"18"	"ID3_1_M_CMR13_DSC_0025.jpg"	"M"	"CMR13"	"CMR"	20	74.7	164	5.5	-0.522513935456414	0.141547214289349	0.0441635913029422	2.57006815000004
"24"	"ID4_1_M_CMR13_DSC_0028.jpg"	"M"	"CMR13"	"CMR"	18	55.7	162	2.964285714	-0.164578212451638	0.144440814591161	0.0547079485512083	-0.787632823695455
"48"	"ID9_2_M_CMR13_DSC_0061.jpg"	"M"	"CMR13"	"CMR"	21	91.5	172	4.321428571	-1.16490443996107	0.147184165379699	0.0744795230908022	1.00944657028513
"1"	"ID10_2_M_CMR13_DSC_0065.jpg"	"M"	"CMR13"	"CMR"	24	73.3	165	5.142857143	-0.53802231569253	0.141006388313332	0.0646996920007523	2.09715252014454
"2"	"ID11_3_M_CMR13_DSC_0082.jpg"	"M"	"CMR13"	"CMR"	23	74.9	184	3.785714286	-1.41411489317477	0.140108815903206	0.0394755047766891	0.300073126163955
"3"	"ID12_1_M_CMR13_DSC_0076.jpg"	"M"	"CMR13"	"CMR"	23	67.5	177.5	3.464285714	-0.33576280069162	0.147497415978676	0.062727423097432	-0.125550941632915
"4"	"ID13_1_M_CMR13_DSC_0052.jpg"	"M"	"CMR13"	"CMR"	19	54.8	179.5	4.035714286	-0.466856686371693	0.145881487956855	0.0478832016206386	0.631114067195225
"5"	"ID14_1_M_CMR13_DSC_0072.jpg"	"M"	"CMR13"	"CMR"	30	79.5	180	2.857142857	-1.01881027624696	0.143168016301642	0.0695319875467474	-0.92950751251969
"6"	"ID15_1_M_CMR13_DSC_0056.jpg"	"M"	"CMR13"	"CMR"	25	75	186	4.107142857	-0.390290776675549	0.146523727205031	0.0561593075988756	0.72569719263666
"7"	"ID16_2_M_CMR13_DSC_0069.jpg"	"M"	"CMR13"	"CMR"	20	64	165.5	3.481481481	-0.100748457283363	0.166189545359543	0.0543993114090938	-0.102780930075177
"9"	"ID21_2_M_CMR13_DSC_0019-2.jpg"	"M"	"CMR13"	"CMR"	23	67.3	174.5	4.142857143	-0.487748833698557	0.141228341490431	0.0409425580866211	0.772988756019459
"10"	"ID22_2_M_CMR13_DSC_0023.jpg"	"M"	"CMR13"	"CMR"	23	58.3	164.5	4.464285714	-0.282260148777173	0.142809305993341	0.0527556893858451	1.19861282249217
"11"	"ID23_1_M_CMR13_DSC_0030.jpg"	"M"	"CMR13"	"CMR"	24	58.9	165	3.333333333	-0.929521044819656	0.140797912630298	0.0598037180978779	-0.298953339379016
"12"	"ID24_2_M_CMR13_DSC_0027.jpg"	"M"	"CMR13"	"CMR"	22	61.7	166.5	3.321428571	-0.89983932538451	0.147141444286828	0.0555895717008439	-0.314717193839949
"13"	"ID29_1_M_CMR13_DSC_0146.jpg"	"M"	"CMR13"	"CMR"	23	76.1	175.5	3.071428571	-0.751000018281324	0.141373433921918	0.0538850163176756	-0.645758134871219
"15"	"ID30_2_M_CMR13_DSC_0151.jpg"	"M"	"CMR13"	"CMR"	23	60.8	167	2.785714286	-0.394371795265466	0.141574089656628	0.0573971349967107	-1.02409063796113
"16"	"ID31_2_M_CMR13_DSC_0155.jpg"	"M"	"CMR13"	"CMR"	22	69.7	169	2.607142857	-0.423535401834718	0.144618829985938	0.0550061648543413	-1.26054845355096
"17"	"ID32_2_M_CMR13_DSC_0142.jpg"	"M"	"CMR13"	"CMR"	25	64.7	167.5	3.5	-0.571332349365864	0.142468980108631	0.0633323196588189	-0.0782593782501152
"19"	"ID45_2_M_CMR13_DSC_0220.jpg"	"M"	"CMR13"	"CMR"	23	74.1	172.5	3.071428571	-0.338677168599263	0.143329082370259	0.0522176118290936	-0.645758134871219
"20"	"ID46_1_M_CMR13_DSC_0207.jpg"	"M"	"CMR13"	"CMR"	23	67	170.5	4.148148148	-0.925465050360883	0.143439386014376	0.0418883050046014	0.779994913116264
"21"	"ID47_1_M_CMR13_DSC_0215.jpg"	"M"	"CMR13"	"CMR"	23	68.6	177	4.107142857	-0.577894129591547	0.144578669254063	0.0385288351698449	0.72569719263666
"22"	"ID48_1_M_CMR13_DSC_0211.jpg"	"M"	"CMR13"	"CMR"	17	68.1	175.5	4.821428571	-0.697004678066947	0.143275665185968	0.0525454919264395	1.67152845234767
"23"	"ID49_1_M_CMR13_DSC_0235.jpg"	"M"	"CMR13"	"CMR"	24	78.1	186	3.035714286	-0.970846745035736	0.142390251516416	0.0709697615869708	-0.693049696929855
"25"	"ID50_2_M_CMR13_DSC_0232.jpg"	"M"	"CMR13"	"CMR"	20	54.8	167	3.821428571	-1.16701846364053	0.145268946627563	0.0476077988050472	0.347364688222591
"26"	"ID51_1_M_CMR13_DSC_0223.jpg"	"M"	"CMR13"	"CMR"	21	82.3	185	3.892857143	-0.282877823317416	0.140993759477251	0.061788811639296	0.44194781498819
"27"	"ID57_2_M_CMR13_DSC_0260.jpg"	"M"	"CMR13"	"CMR"	21	65.1	170.5	3.321428571	-0.476569723002824	0.139932966206398	0.0462636722724163	-0.314717193839949
"28"	"ID58_1_M_CMR13_DSC_0267.jpg"	"M"	"CMR13"	"CMR"	19	68.2	170.5	3.821428571	-0.416145141668402	0.142937255117521	0.0559051812726363	0.347364688222591
"29"	"ID59_1_M_CMR13_DSC_0263.jpg"	"M"	"CMR13"	"CMR"	21	80.1	188	3.892857143	-0.852509869778111	0.146009223402935	0.0405209177430194	0.44194781498819
"30"	"ID60_1_M_CMR13_DSC_0255.jpg"	"M"	"CMR13"	"CMR"	20	60.3	167.5	2.785714286	-1.53961348169861	0.144368953123068	0.0816422582495364	-1.02409063796113
"31"	"ID69_2_M_CMR13_DSC_0309.jpg"	"M"	"CMR13"	"CMR"	24	69.1	177	3.964285714	-0.495042803307565	0.147671968618866	0.0576136334775728	0.536530940429625
"32"	"ID70_1_M_CMR13_DSC_0312.jpg"	"M"	"CMR13"	"CMR"	23	66.5	173.4	5	-1.13432422343202	0.146170310930144	0.0593707507813094	1.9079862679375
"33"	"ID71_1_M_CMR13_DSC_0304.jpg"	"M"	"CMR13"	"CMR"	20	59.5	161	2.714285714	-0.464750519702035	0.143306425438878	0.0705403274357232	-1.11867376472673
"34"	"ID72_1_M_CMR13_DSC_0316.jpg"	"M"	"CMR13"	"CMR"	24	73.6	181	3.25	-1.08080609880712	0.141579473277931	0.0413296699083045	-0.409300319281385
"35"	"ID77_1_M_CMR13_DSC_DSC_0350.jpg"	"M"	"CMR13"	"CMR"	21	84	178.5	2.392857143	-0.422579849748515	0.142872762350763	0.0527648852314547	-1.54429783119943
"36"	"ID78_2_M_CMR13_DSC_DSC_0343.jpg"	"M"	"CMR13"	"CMR"	23	74.5	173	2.714285714	-1.28678428726442	0.148882081281131	0.0598723402374415	-1.11867376472673
"37"	"ID79_2_M_CMR13_DSC_DSC_0347.jpg"	"M"	"CMR13"	"CMR"	23	61.8	163	3.392857143	-0.37374153167769	0.14076283398353	0.0539678391462333	-0.22013406707435
"38"	"ID80_2_M_CMR13_DSC_0339.jpg"	"M"	"CMR13"	"CMR"	21	58.7	170	3.75	-1.21128724833851	0.151717987021517	0.0699743811198447	0.252781562781155
"39"	"ID85_2_M_CMR13_DSC_0372.jpg"	"M"	"CMR13"	"CMR"	22	70.1	172	3.714285714	-0.431513332322871	0.143773959351365	0.0649443255217784	0.205489999398355
"40"	"ID86_1_M_CMR13_DSC_0383.jpg"	"M"	"CMR13"	"CMR"	23	68.7	173	3.571428571	-0.51450898680081	0.141414139335845	0.0570471604733377	0.0163237471913206
"41"	"ID87_1_M_CMR13_DSC_0379.jpg"	"M"	"CMR13"	"CMR"	19	79.2	174	4.035714286	-0.706231187662172	0.143537556204296	0.0528396373650493	0.631114067195225
"42"	"ID88_1_M_CMR13_DSC_0375.jpg"	"M"	"CMR13"	"CMR"	22	57.7	167	3	-1.36657792293659	0.142938656151077	0.0764668874064686	-0.740341260312655
"43"	"ID93_3_F_CMR13_DSC_0408.jpg"	"M"	"CMR13"	"CMR"	20	77.2	183	4.107142857	-1.12687491330881	0.143014962573512	0.0735172821318816	0.72569719263666
"44"	"ID94_1_M_CMR13_DSC_0419.jpg"	"M"	"CMR13"	"CMR"	20	59.6	167	3.5	-0.552114905027132	0.141129622826392	0.0386517432871104	-0.0782593782501152
"45"	"ID95_1_M_CMR13_DSC_0411.jpg"	"M"	"CMR13"	"CMR"	24	84.1	177.5	3.785714286	-0.579729550823561	0.142057051429145	0.0397198940559758	0.300073126163955
"46"	"ID96_1_M_CMR13_DSC_0415.jpg"	"M"	"CMR13"	"CMR"	23	74.3	181	3.535714286	-0.622503635031985	0.141242839406418	0.0479514859283255	-0.0309678148673153
"47"	"ID99_1_M_CMR13_DSC_0431.jpg"	"M"	"CMR13"	"CMR"	20	77.9	180	3.428571429	-1.48064068657103	0.1422805351194	0.0530121535927125	-0.172842503691551
"0"	"ID100_1_M_CMR13_DSC_0423.jpg"	"M"	"CMR13"	"CMR"	20	61.8	167.5	2.714285714	-0.865240628900249	0.140448618082394	0.0426907188462292	-1.11867376472673
"107M] 3"	"107M"	"M"	"CMR16"	"CMR"	28	73.2	171.5	2.37254902	-0.819526305004161	0.145294899710332	0.0566661623704841	-1.57118911179343
"108M] 6"	"108M"	"M"	"CMR16"	"CMR"	24	66.9	167.5	2.156862745	-0.631346014730881	0.142383796718476	0.0627086593966012	-1.85679306156754
"109M] 4"	"109M"	"M"	"CMR16"	"CMR"	22	77.6	170	3.235294118	-1.25566139419785	0.147183095107027	0.0485927910317897	-0.428773315345284
"110M] 1"	"110M"	"M"	"CMR16"	"CMR"	19	74.1	166	5.235294118	-0.802304262962113	0.14745550176237	0.0667195373481502	2.21955421290488
"111M] 2"	"111M"	"M"	"CMR16"	"CMR"	20	69.5	178	3.039215686	-1.09167916403258	0.14040192830257	0.0550961265733802	-0.688413269926148
"112M] 5"	"112M"	"M"	"CMR16"	"CMR"	27	54.5	166.5	2.882352941	-0.673983786470779	0.143607042041531	0.0502461901528669	-0.89612523279634
"119M] 7"	"119M"	"M"	"CMR16"	"CMR"	23	79.1	176	3.156862745	-1.27704572226602	0.142459913804863	0.0625209816394487	-0.532629297442462
"120M] 9"	"120M"	"M"	"CMR16"	"CMR"	27	72	170	3.705882353	-0.595174214520748	0.149190783980058	0.067687342636884	0.194362573265293
"121M] 10"	"121M"	"M"	"CMR16"	"CMR"	23	65.9	178	4.529411765	-1.45638107966872	0.141562187352363	0.0535612999188583	1.28485037932693
"122M] 8"	"122M"	"M"	"CMR16"	"CMR"	19	68.6	174.5	3.196078431	-1.31204228469963	0.144777753672784	0.0453051107692327	-0.480701307055955
"123M] 30"	"123M"	"M"	"CMR16"	"CMR"	27	71.2	177.5	3.352941176	-0.385988172946234	0.1431067553211	0.0511749250740672	-0.272989344185763
"124M] 11"	"124M"	"M"	"CMR16"	"CMR"	19	53.8	157.5	2.098039216	-1.90423686598317	0.145423006576598	0.0892614228467682	-1.9346850471473
"137M] 12"	"137M"	"M"	"CMR16"	"CMR"	23	68.8	170	2.117647059	-0.508673566174144	0.143249478985259	0.0662327741383112	-1.90872105195405
"138M] 15"	"138M"	"M"	"CMR16"	"CMR"	20	70.6	169	3.37254902	-0.772476317661341	0.151221508714034	0.0509438875021545	-0.247025347668345
"139M] 13"	"139M"	"M"	"CMR16"	"CMR"	21	57.2	165	4.098039216	-1.02173026909791	0.141224329014382	0.0911258108700087	0.713642481102857
"140M] 16"	"140M"	"M"	"CMR16"	"CMR"	22	82.1	179.5	4.137254902	-0.807583410362777	0.142756622700611	0.0376259389561539	0.765570471489363
"141M] 17"	"141M"	"M"	"CMR16"	"CMR"	25	67.1	167	2.254901961	-0.583118185189348	0.146502816589819	0.0595442339283501	-1.72697308427711
"142M] 14"	"142M"	"M"	"CMR16"	"CMR"	20	50	158	3.215686275	-2.06202107274926	0.144638286620462	0.0752956999638273	-0.454737310538538
"149M] 19"	"149M"	"M"	"CMR16"	"CMR"	27	76.1	182.5	2.411764706	-1.34105272764756	0.145721470370013	0.0639540764255102	-1.51926112140692
"150M] 20"	"150M"	"M"	"CMR16"	"CMR"	23	79.6	175.5	3.274509804	-1.03891321471852	0.145941700177246	0.0930356510505239	-0.376845324958777
"151M] 24"	"151M"	"M"	"CMR16"	"CMR"	23	66.6	179	2.705882353	-0.925084338545315	0.149221580032198	0.0606828344657314	-1.12980119085979
"152M] 21"	"152M"	"M"	"CMR16"	"CMR"	21	71.4	170	2.196078431	-0.54526513973378	0.144082467715358	0.0641966144933321	-1.80486507118104
"153M] 18"	"153M"	"M"	"CMR16"	"CMR"	20	60.5	169	2.529411765	-0.229624413788035	0.154034224526126	0.0588288250290265	-1.36347714892323
"154M] 22"	"154M"	"M"	"CMR16"	"CMR"	20	67.9	176	3.294117647	-0.261809526971464	0.146381834229189	0.0821817030578442	-0.350881329765523
"155M] 23"	"155M"	"M"	"CMR16"	"CMR"	23	79.5	182	3.411764706	-0.80211693899072	0.14381148104636	0.0646003347816596	-0.195097357281838
"156M] 25"	"156M"	"M"	"CMR16"	"CMR"	20	64.1	174.5	3.705882353	-0.716569738152273	0.141957370584262	0.0619848000483321	0.194362573265293
"157M] 27"	"157M"	"M"	"CMR16"	"CMR"	18	81.6	177	2.941176471	-0.894009789627909	0.147193660994129	0.070851582354012	-0.818233245892416
"158M] 28"	"158M"	"M"	"CMR16"	"CMR"	21	81.6	180.5	2.62745098	-0.0104312181642141	0.141432329641693	0.0671966095559034	-1.23365717295696
"159M] 26"	"159M"	"M"	"CMR16"	"CMR"	18	60.8	173.5	4.647058824	-0.920964351624699	0.144762118643457	0.0467425791999151	1.44063435181061
"160M] 29"	"160M"	"M"	"CMR16"	"CMR"	23	62.5	173.5	3.549019608	-0.433056201612387	0.142269481339923	0.0462446689292428	-0.0133493896048992
"161M] 33"	"161M"	"M"	"CMR16"	"CMR"	22	65.9	171	4.666666667	-1.0755851178561	0.143787252577975	0.0642505574845145	1.46659834700387
"162M] 32"	"162M"	"M"	"CMR16"	"CMR"	21	68.6	175.5	3.882352941	-0.651318410888033	0.147464555582122	0.0634251584976432	0.42803853132874
"163M] 35"	"163M"	"M"	"CMR16"	"CMR"	21	65.6	177	2.470588235	-0.728647922234975	0.147564745757603	0.0553432573401723	-1.44136913582716
"164M] 34"	"164M"	"M"	"CMR16"	"CMR"	24	69.5	172	2.725490196	-0.65347620773735	0.144824351185518	0.0595914844522128	-1.10383719566653
"165M] 50"	"165M"	"M"	"CMR16"	"CMR"	23	72	171	2.509803922	-1.11421943267246	0.141728716837906	0.0753733652305339	-1.38944114411649
"166M] 31"	"166M"	"M"	"CMR16"	"CMR"	20	78.3	180.5	4.31372549	-1.72066424807952	0.144934472930146	0.0647589313379325	0.999246429552811
"179M] 36"	"179M"	"M"	"CMR16"	"CMR"	20	67.2	167.5	2.843137255	-0.591918840069732	0.148193591774959	0.0686460897877586	-0.948053223182848
"180M] 37"	"180M"	"M"	"CMR16"	"CMR"	24	61.6	165	2.470588235	-0.71738010228547	0.160777435502267	0.0624639112521998	-1.44136913582716
"181M] 41"	"181M"	"M"	"CMR16"	"CMR"	23	73.9	176.5	2.960784314	-0.617997635323735	0.142958047441349	0.044846166968608	-0.792269250699162
"182M] 40"	"182M"	"M"	"CMR16"	"CMR"	23	57	165	2.078431373	-0.764988432674756	0.141578019316078	0.0457196514009245	-1.96064904234056
"183M] 39"	"183M"	"M"	"CMR16"	"CMR"	27	75	176	3.352941176	-0.906511639412678	0.142654258509174	0.0397930179689386	-0.272989344185763
"184M] 38"	"184M"	"M"	"CMR16"	"CMR"	22	58.8	168	2.607843137	-0.734040158797971	0.146683936837106	0.0628338224315152	-1.25962116815022
"186M] 42"	"186M"	"M"	"CMR16"	"CMR"	22	75.6	179	3.549019608	-0.860193527159417	0.145410265443919	0.04135144194383	-0.0133493896048992
"187M] 43"	"187M"	"M"	"CMR16"	"CMR"	20	65.7	171	2.725490196	-1.11895989411028	0.147281074480164	0.050668041817426	-1.10383719566653
"188M] 45"	"188M"	"M"	"CMR16"	"CMR"	18	74.2	175	2.745098039	-0.856178880169712	0.144693615500493	0.0389525087596337	-1.07787320047328
"189M] 44"	"189M"	"M"	"CMR16"	"CMR"	17	71.8	177	3.529411765	-0.453125252192463	0.145970274622256	0.0532707205969143	-0.0393133847981531
"190M] 47"	"190M"	"M"	"CMR16"	"CMR"	20	73.1	183.5	2.980392157	-0.632553470556629	0.141213751166782	0.0519051212180476	-0.766305255505909
"191M] 49"	"191M"	"M"	"CMR16"	"CMR"	18	53.1	158.5	2.941176471	-1.83647750877958	0.145630368490664	0.085167565185185	-0.818233245892416
"192M] 46"	"192M"	"M"	"CMR16"	"CMR"	30	73.2	175.5	2.509803922	-0.316692995504244	0.143177414154479	0.0514144429895361	-1.38944114411649
"193M] 48"	"193M"	"M"	"CMR16"	"CMR"	18	64.3	170	3.058823529	-1.26558090237055	0.148611489959875	0.0568462033914894	-0.662449274732894
"21"	"H038"	"M"	"COL"	"COL"	20.9	64.8	173.9	2.717475728	-0.59426576619924	0.149394076601218	0.0649183919866395	0.941669313976361
"22"	"H039"	"M"	"COL"	"COL"	21.3	86.6	185	1.714444444	1.92415928334992	0.144786174538656	0.0522938928789406	-0.936186467611506
"23"	"H040"	"M"	"COL"	"COL"	21.8	60.2	162	1.835353535	-0.0585247716039386	0.142344839266438	0.0631814383267501	-0.709822804580549
"24"	"H041"	"M"	"COL"	"COL"	19.1	84.8	179	1.542857143	1.86317105968595	0.149473971554363	0.0575420319891865	-1.2574288958087
"25"	"H042"	"M"	"COL"	"COL"	20	67.4	174.5	2.130526316	0.496160697982481	0.146047216619758	0.0427939605710264	-0.157206029600459
"26"	"H043"	"M"	"COL"	"COL"	21.3	62.1	162	2.420909091	-0.0358483929837947	0.146205581005506	0.0506243686696072	0.386442988735921
"27"	"H047"	"M"	"COL"	"COL"	19	77.8	168	2.469747899	2.18587523811057	0.146376666005953	0.0665946466263065	0.477878061032888
"28"	"H048"	"M"	"COL"	"COL"	18.4	66	172.4	1.698058252	1.0107058797671	0.178379583283248	0.0741098166211262	-0.966864379533352
"29"	"H049"	"M"	"COL"	"COL"	23.9	70.3	172.2	1.414285714	-1.03613409309732	0.143135181366537	0.081598175410618	-1.49813783993238
"30"	"H050"	"M"	"COL"	"COL"	18.3	76.2	181.8	1.551754386	0.822241265478234	0.141917529814834	0.0532093753798065	-1.24077164944534
"31"	"H051"	"M"	"COL"	"COL"	20.6	63.3	172	2.410169492	0.672130853948352	0.143669504831955	0.0402543432604346	0.366336519081595
"32"	"H052"	"M"	"COL"	"COL"	18.7	58.9	171.3	1.932352941	0.30389221232968	0.145037513244344	0.0871005833859044	-0.528222391639004
"33"	"H053"	"M"	"COL"	"COL"	18.6	67.6	168	2.310752688	2.33967770561637	0.14526602440778	0.0657954383646488	0.180210300332083
"34"	"H054"	"M"	"COL"	"COL"	20.5	65.1	168.4	3.068571429	0.377601548920173	0.142737299918805	0.0435589497023994	1.59898389880589
"35"	"H056"	"M"	"COL"	"COL"	18	68.5	169	2.733333333	2.5228896367124	0.14378419527223	0.060143574147356	0.971357615534247
"36"	"H058"	"M"	"COL"	"COL"	18.8	85.8	188.9	3.785714286	0.390834895209923	0.152690192630842	0.0649469901555159	2.94160489350848
